date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 29. August 2023,Kein Tag ohne Verspätung,"Mein Sohn fährt jetzt genau seit einer Woche zur Ausbildung im Nahverkehr und in dieser einen Woche gab es KEINEN Tag, wo der Zug KEINE Verspätung hatte. Und heute morgen ist der Zug sogar ganz ausgefallen, so dass er auch noch zu spät zur Arbeit kam. Wenn man sich auf die Deutsche Bahn verlässt, ist man wirklich verlassen !!!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Heidi Lehsig,DE,,
Datum der Erfahrung: 27. August 2023,"Abzocke, inkompetent, unzuverlässig","Deutschlandticket doppelt abgebucht und statt im Rahmen der Gesetze das unrechtmäßig eingezogene Geld zu erstatten, setzt man auf Ignoranz.Wirklich armselig, dass ein so großer Konzern es nötig hat, das für sein  Geld hart arbeitende Volk dermaßen abzuzocken wo alles teurer ist.Aber mit deren gewissen Monopolstellung ist man denen leider ausgeliefer, wenn man kein Auto hat.Hauptsache die Preise steigen parallel zu den inakzeptablen Verspätungszeiten und der Unfreundlichkeit der Mitarbeiter (vorallem die Schaffner/Kontrolleure und DB-Sicherheitsmitarbeiter), während das marode Schienennetz vor sich hin rostet.Und das soll wirklich Deutschlands angepriesene grüne tolle Zukunft sein? Denke lieber über einen Autokauf nach als an die Bahn.",8 Bewertungen,Bewertet mit 1 von 5 Sternen,C. W.,DE,,
Datum der Erfahrung: 24. August 2023,Kaum ein Tag verläuft Planmäßig- unfassbar,"Da es tatsächlich die Momente gab, wo etwas reibungslos geklappt hat, ist dieses Unternehmen für mich kein Totalausfall - daher 2 Sterne Ergänzung:Man sagt ja permanentes Versagen ist auch eine Form von Zuverlässigkeit- in diesem Fall punktet die Bahn - selbst 2 Sterne sind zu viel, daher Abwertung.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Mathias Huskobla,DE,,
Datum der Erfahrung: 24. August 2023,... ICE201 in Köln - natürlich mit Verspätung,"... und wieder ICE201 in Köln Richtung Flughafen Ffm. 40Minuten Verspätung und mein Anschluß ist auch weg. Danke liebe Bahn für eure stetigen Verspätungen (egal mit welcher Begründung, die wiederholen sich ohnehin alle paar Tage). Hauptsache der Fahrpreis wird wieder nach oben angepasst- wenigstens das kommt ohne Verspätung.",31 Bewertungen,Bewertet mit 1 von 5 Sternen,Thorsten Schmidt,DE,,
Datum der Erfahrung: 08. Februar 2023,Unerträglich …,"Unerträglich …in meiner Vergangenheit musste ich mehrmals gebrauch vom Nahverkehr (Bus, Bahn etc.) machen.Mehrmals wurde ich wöchentlich von ""überraschenden“ Verspätungen geplagt, welche die Anfahrt zur Uni, Arbeit o.ä verschlimmern.In NRW ist das Aufkommen von Verspätungen besonders ausgeprägt.Zum Schluss habe ich mich entschieden, die Bahn zu meiden und auf das persönliche Fahrzeug umzusteigenoder um Zeit zu sparen ein Taxi zu nehmen.Nach einzelnen weiteren Versuchen, hat die DB es bis heute nicht geschafft, diesen Ruf zu korrigieren.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Tim,TR,,
Datum der Erfahrung: 22. August 2023,So viel Zeit wie bei der Deutschen Bahn…,"So viel Zeit wie bei der Deutschen Bahn wird einem selten im Leben gestohlen - Züge fallen regelmäßig aus oder haben enorme Verspätung. Das Personal ist meist unfreundlich. Entschädigungen sind ein Witz, wenn überhaupt vorhanden. Jeglicher Kontakt, jedes Vorhaben gestaltet sich als unaushaltbar Kompliziert. Die Wut erzeugende klimaneutrale Alternative in meinem Leben. Manchmal vermisse ich mein auto",1 Bewertung,Bewertet mit 1 von 5 Sternen,Agathe Riener,DE,,
Datum der Erfahrung: 21. August 2023,Würde gerne null Sterne geben,"Würde gerne null Sterne geben, ihr seid der größte Idioten Vereint den es gibt, Unzuverlässig af. Junge schämt euch was für diese Preise dafür das man den ganzen Tag ohne Klimaanlage im Sommer fährt. Ich hasse euch so unfassbar. Jede andere Organisation ( Ob Flixbus oder Flugzeug) Kriegt es geschissen ihr kriegt absolut nix geschissen, euer Personal besteht aus Menschlichem abschaum der dumm wie Brot ist und null behilflich ist. Ich wünsche euch allen das schlimmste im Leben",1 Bewertung,Bewertet mit 1 von 5 Sternen,Gandalf Richard,DE,,
Datum der Erfahrung: 25. August 2023,Arbeitet mal,"Ich zahle 80 Euro im Monat dafür, dass ich regelmäßig 2h nach Hause brauche obwohl der Fahrtweg 30min ist. Es macht überhaupt keinen Spaß zwei mal in Folge, aufgrund von kleinen Verspätungen, meine Anschlussverbindung zu verpassen und auf die nächste zu warten. Oder 40min laufen zu müssen, weil der nächste Zug einfach ausfällt. Außerdem ist es sehr ungeil vom heftig unfreundlichen Bahnpersonal am Einstieg gehindert zu werden. Die Türen verschlossen und der Bahnfahrer steht vor dem Zug und raucht ganz entspannt, aber ohne mir oder anderen Fahrgästen, die Tür zu öffnen. Ich frage mich nun nicht mehr wo diese kleinen Verspätungen, ihren Ursprung haben. Es ist ein Verbrechen was ihr jeden Tag abliefert. Ich wünsche einen unschönen Tag.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lukas,DE,,
Datum der Erfahrung: 22. August 2023,Die deutsche Bahn ist die größte…,Die deutsche Bahn ist die größte Frechheit die es in Deutschland gibt.Dass dieses Unternehmen eine Monopolstellung in Deutschland genießt ist die größte Schande für die deutsche Wirtschaft die man sich nur vorstellen kann. Aus unerfindlichen Gründen so schlechte Arbeit zu leisten ist nicht zu akzeptieren. Aus unerfindlichen Gründen so viele unzufriedene Kunden zu hinterlassen ist nicht zu akzeptieren. Aus unerfindlichen Gründen Menschenleben in Gefahr zu bringen (wie viele Züge blieben dieses Jahr ohne Klimaanlage einfach liegen?) ist NICHT ZU AKZEPTIEREN!!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Mike Limmeroth,DE,,
Datum der Erfahrung: 29. August 2023,Lieber mit dem Auto fahren,"Lieber mit dem Auto fahren. Da kann man sich wenigstens sicher sein, dass man in humaner Zeit nach Hause kommt.Bei meinem zukünftigen Job werde ich auf jeden Fall darauf achten, dass ich nicht auf den Zug angewiesen bin.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Daniel S.,DE,,
Datum der Erfahrung: 30. August 2023,Eine Kurzreise beide Richtungen geändert durch die DB,"Ende Juli buchte ich unter der o. g. Auftragsnummer eine Reise von Essen nach Frankfurt und zurück.1.	Vor ca. 2 Wochen änderte das Unternehmen ohne Grundangabe meine Reisepläne. Die von mir heute gebuchte Rückreise am 10.9. dauert nunmehr eine Stunde länger, beinhaltet zusätzlich ein zweimaliges Umsteigen und führte zu einer Mehrbelastung von 5,90 für eine Platzkarte im bereits jetzt mit hoher Auslastung definierten (neuen) Zug. Klar, die hohe Auslastung kommt von der Annullierung des Sprinterzuges den ich ursprünglich gebucht hatte, die kostenpflichtige Platzreservierung in der ersten Klasse, die ihr Unternehmen jetzt zur Steigerung des Bahnverkehrs eingeführt hat, wäre beim Sprinter vermutlich nicht notwendig gewesen.2.	Heute erreicht mich für die Hinfahrt die Nachricht, dass die Abfahrt des Zuges sich um 20 Minuten nach vorne schiebt, ebenfalls ohne eine Begründung. Die DB greift mal eben in meine private Terminplanung ein. Die mit ca. 25% angegebenen Verspätungen im Fernverkehr sind hier noch nicht einmal eingerechnet aber die habe ich ja auch beim nicht schienengebundenen Autoverkehr. Bei letzterem kann ich aber selbst meine Abfahrzeit festlegen und bei Bedarfsgründen ändern- bei der DB wird einfach diktatorisch ohne Grundangabe gehandelt. Storniere ich und steige auf das bewährte Auto um so fallen Kosten für mich an.",7 Bewertungen,Bewertet mit 2 von 5 Sternen,HU H,DE,,
Datum der Erfahrung: 30. August 2023,Ich verliere mein Job bald wegen DB…,"Ich verliere mein Job bald wegen DB Verspätungen ,,  danke DB für diese voll schlechte Service . Sie sind nur am entschuldigen.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Terminator Germany,DE,,
Datum der Erfahrung: 15. Mai 2023,Ohne die Unterstützung des Bundes wäre die Dt. Bahn AG schon sowas von pleite ...,"Meine Freundin und ich hatten am Wochenende vom 12.05. bis 15.05.23 eine Bahnfahrt von München nach Venedig und zurück gebucht. Am Abend des 11.05. erhielten wir dann die erfreuliche Nachricht, dass wir am 15.05. voraussichtlich an der österreichisch/deutschen Grenze hängenbleiben würden, da in Deutschland auf Grund des angekündigten Streiks keinerlei Fernverkehr mit der Bahn mehr fahren würde. Also mussten wir uns blitzschnell eine Alternative überlegen, haben am 12.05. und auch am 15.05. die Fahrt München - Innsbruck verfallen lassen und sind mit dem Auto bis Innsbruck (und zurück). Dadurch sind uns natürlich Mehrkosten entstanden (Benzin, Parkgebühren) und auch die Strecke München - Innsbruck mit der Bahn haben wir bezahlt aber nicht genutzt.Der Streik fand dann schließlich doch nicht statt, so dass unsere ursprünglichen Reisepläne hätten durchgeführt werden können. Die Bahn weigert sich daher nun vehement, uns die entstandenen Mehrkosten zu erstatten unter dem Hinweis, die Züge hätten keine Verspätung gehabt. Also sollte man es in Zukunft besser drauf ankommen lassen und sich keine Alternativen zurecht legen, oder was? Natürlich macht es sich die Bahn hier zu einfach, immerhin mussten wir davon ausgehen, dass der angekündigte Streik auch ausgeführt würde, aber so ist das, wenn es keinerlei Konkurrenz gibt. Da kann man sich halt alles erlauben. Und gestützt vom Bund mit unseren Steuergeldern muss man nicht mal wirtschaftlich arbeiten, bzw. nicht mal sicherstellen, dass man den eigentlichen Auftrag der Personenbeförderung tatsächlich erfüllt. Man kann einfach machen, was man will - oder es eben auch lassen. Wäre die Deutsche Bahn als AG auf sich allein gestellt, wär sie schon 10 Mal pleite. Aber finanziell unterstützt vom Bund kann sie weiter ihren Murks praktizieren. Dass jedoch irgendjemand glaubt, durch diese Arbeitsweise würde auch nur eine Person freiwillig das Auto stehenlassen und lieber öffentliche Verkehrsmittel nutzen, halte ich für Wahnvorstellungen. Die Deutsche Bahn - ein Spiegelbild unserer aktuellen Gesellschaft.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Katrin,DE,,
Datum der Erfahrung: 28. August 2023,Absolute Abzocke und Unzuverlässigkeit,Absolute Abzocke und Unzuverlässigkeit. Die Preise sind für eine ICE fahrt  von 50 min die letztenendes 3 Stunden dauert nicht zu tolerieren,2 Bewertungen,Bewertet mit 1 von 5 Sternen,renata kristo,DE,,
Datum der Erfahrung: 23. August 2023,Der Turmbau zu Babel,"Am 23.8.2023 fuhr ich per ICE von Münster nach Reutlingen. Der erste ICE hatte schließlich über 40 Minuten Verspätung. Den Anschluss-ICE bekam ich, da der auch 45 Minuten Verspätung hatte. In Stgart musste ich auf den Zug nach Nürtingen lange warten. Ab Nürtingen war ein SEV eingerichtet. Die Ausschilderung zu der Bushaltestelle war ungenügend. An der Bushaltestelle teilte uns ein Lotse mit, dass gleich der schnelle Bus nach Reutlingen käme. Der kam dann aber nicht. Für den SEV war ein Busunternehmen engagiert, dessen Busfahrer aus Gründen von Übelkeit nicht fahren könne. Irgendwann kam dann ein Bus, bei dem zunächst nicht zu klären war, wohin der überhaupt fuhr. Ein Infoschild steckte nicht vorne an der Scheibe. Der Lotse sprach zwar Deutsch, aber kein Englisch, der Busfahrer Englisch, aber kein Deutsch. Schließlich erfuhren wir um 19.40 Uhr, dass der Bus um 20.10 Uhr fahren würde. Wartebänke standen nicht zur Verfügung. Insgesamt kam ich mit 90 Minuten Verspätung in Reutlingen an.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Gutsfeld,DE,,
Datum der Erfahrung: 29. August 2023,Trotz Sitzplatz Reservierung keine…,"Trotz Sitzplatz Reservierung keine Plätze, da es die Waggons nicht gibt. 3 Stunden mit 4 Koffern gestanden,  da der Zug voll ausgelastet war. Traurig aber wahr.",11 Bewertungen,Bewertet mit 1 von 5 Sternen,Silke R.,DE,,
Datum der Erfahrung: 19. August 2023,1 Stern,"1 Stern, weil weniger nicht geht. Wir sind Richtung München und zurück gefahren, beide Male ohne Klimaanlage bei 30 Grad- wobei wir auf der Rückfahrt unser Zugabteil wie auch die dort reservierten Plätze nicht fanden, weil diese kurzfristig abgekappt wurden (die Info kam nur von Mitfahrenden). Kein Zug kam pünktlich und 2 Ersatzzüge sind ausgefallen sowie die darauffolgenden Züge. Wir haben uns gefühlt wie im tiefsten Slum keine Ahnung wo. Alles voller als voll. Alles war alt, dreckig und wirklich traurig, wenn man bedenkt dass wir in Deutschland leben. Wäre toll, wenn da mal was erneuert werden würde.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Pia Soltendieck,DE,,
Datum der Erfahrung: 13. August 2023,Saftladen hoch drei,"Wir sind mit dem 49 Euro Ticket von Ulm nach Dresden und zurück bzw. in den neuen Bundesländern mit der Bahn und diversen regionalen Anbietern unterwegs gewesen. Während in den neuen Bundesländern ein super ausgebautes Verkehrsnetz existiert welches außer von Rentnern und ein paar Touristen kaum genutzt wird sah die Lage auf den Kernnetzen der Bahn genau anders herum aus. Wir durften das volle Programm genießen von ausgefallenen Zügen, verspäteten Zügen mit verpasstem Anschluss und überfüllten Zügen mit mehreren Stunden stehen. So ein Saftladen ! Ich kann das schlechte Image der Bahn voll nachvollziehen und auch alle die lieber mit anderen Verkehrsmitteln unterwegs sind. Da klappt erschreckend wenig und mir tun die leid welche auf die Bahn angewiesen sind. Für mich ist zumindest für die nächte Zeit Schluss mit dieser Schande für Deutschland.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Matthias Vintar,DE,,
Datum der Erfahrung: 14. August 2023,Jeder einzelne ICE ist verspätet,"Jeder einzelne ICE ist verspätet. Immer. Von Köln nach München zu reisen ist unmöglich, weil dann plötzlich immer irgendwas nicht stimmt und sich die Fahrt dann immens verzögert. Einmal wegen mangelndem Personal, einmal wegen Weichenstörung, Stellenwerkstörung, Verspätung eines vorausfahrenden Zuges... Die vermiesen einem echt alles. Ich wollte gerade in den Urlaub fahren... Danke deutsche Bahn. Für nichts!",1 Bewertung,Bewertet mit 1 von 5 Sternen,YMI .,DE,,
Datum der Erfahrung: 01. September 2023,Ihr können es besser machen,"Ihr können es besser machen, viel besser. Aber dan muB ihr Züge haben die nicht verspätet sind. Woh ist das deutsche Ordnung muB sein. Planung Planung.",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Gert Trommer Nielsen,DK,,
Datum der Erfahrung: 19. August 2023,Also mal ganz im ernst dieses asoziale…,"Also mal ganz im ernst dieses asoziale dre""b""spack bekommt es nicht mal geschissen von A nach B zu fahren ohne eine dicke verspätung wer arbeitet in diesem bumsladen eigentlich, faultiere?",1 Bewertung,Bewertet mit 1 von 5 Sternen,leoanrdo münch,DE,,
Datum der Erfahrung: 17. August 2023,Alllllllles schiefgelaufen,"Alllllllles schiefgelaufen, was sollte noch schlimmer sein, außerdem seid ihr einfach verrückt, WEIL wenn die Temperatur draußen angenehm ist, ist eure Klimaanlage an, wenn die Temperatur über 28 liegt, ist die Klimaanlage aus. DB-Personal, seid ihr normal???????????????????",1 Bewertung,Bewertet mit 1 von 5 Sternen,Sazvan Nouman,DE,,
Datum der Erfahrung: 25. August 2023,Minus 1 stern würde es besser treffen !,"Minus 1 stern würde es besser treffen !Mitte Juli das Deutschland Ticket bestellt! 4 Rufnummern angerufen ohne einen Erfolg zu verzeichnen! 1. mail am 3.8.2023 frage ob meine Bestellung durch gegangen ist ?!? Am 4.8.23 geld eingezogen für nicht erhaltenes Ticket ! Hotline Fehlanzeige ! 2. mail sofortiger Entzug der einzugsermächtigung sowie fristlose Kündigung des Tickets wegen nicht erbrachter Leistung ! Keine Reaktion seitens der DB ! Am 9.8.23 da noch immer keine Reaktion oder Bestätigung der Bestellung gekommen ist, Geld zurück geholt ! Am 11.8.23 wurde anscheinend ein Schreiben vom forderungsmanagement verfasst das ich die Überweisung bis zum 22.8.23 zu zahlen habe! Stempel der Post 18.8.23 , Brief Ankunft in meinem Kasten am 23.8.23 ! Also der Brief von Erstellung bis zum Poststempel benötigt 1 woche, wobei die DB als Großunternehmen selber stempelt! Dementsprechend ging der Brief dann am 21.8.23 tatsächlich zur Post ! Fakt natürlich ist die Frist nicht ein zu halten wenn er erst am 23.8.23 um Kasten ist! Umgehend eine mail gesendet= keine Reaktion !!! Rufnummer die auf dem Schreiben steht angerufen, Fehlanzeige da es eine servicehotline ist und somit leider ins leere läuft ! Mal sehen was als Nächstes kommt ! Gerade bei der Hotline für Beschwerden angerufen, würde Sinn ergeben nur Hilfe hat man dort leider auch nicht zu erwarten 😂😂😂 top Dann warten wir mal auf das nächste was da kommt",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Sascha,DE,,
Datum der Erfahrung: 13. August 2023,Zugfahrt mit Regionalbahn,"Ich bin mit der Regionalbahn von Rostock nach Hamburg gefahren. In Schwerin kam dann die Durchsage, dass die Bahn überfüllt ist und Gäste die nicht reisen müssen gebeten werden auszusteigen, andernfalls wird die Bahn von der Bundespolizei geräumt. Nach 45 Minuten ging es weiter, allerdings nur bis Hamburg Bergedorf wegen Oberleitungsschaden.Ich schreibe diese Bewertung weil ich mir wünsche das Bahn fahren attraktiver wird und ich hoffe das die Bahn sich mit ihren Kundenbewertungen auseinander setzt.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Katrin,DE,,
Datum der Erfahrung: 25. August 2023,Eine Schande für Deutschland,"Sehr sehr peinlich, ihr kassiert so viel Geld von den Menschen und trotzdem kriegt ihr es nicht hin einmal in eurem Leben pünktlich zu kommen!!Ich kaufe mir dann lieber ein Auto und Klimawandel ist mir sowas von egal…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Abdulsalam Tahhan,DE,,
Datum der Erfahrung: 19. August 2023,Behinderung im deutschen Dienst,......... ......... ......... ......... ......... wenn du als erstes H nimmst als letztes n und dazwischen urensoh setzt dann passt das.Der letzte Rotz nur noch quer Einsteiger und Rotz Koffer unterwegs Lappen die sich wichtig fühlen und nicht Mal den Fahrplan kennen ich empfehle ordentlich vorher zu trinken und viel zu trinken einzupacken den sie werden sehr lange unterwegs sein und man findet nirgends soviel Inkompetenz wir dort aber es sind auch nur Menschen die Rollstuhlfahrern zeigen das selbst laufende Menschen weniger Funktionen am körper tragen als diese Mitarbeiter,1 Bewertung,Bewertet mit 1 von 5 Sternen,Peter Lustig,DE,,
Datum der Erfahrung: 20. August 2023,"Bei Gott, bitte tut euch das nicht an!","Das nächste Mal kauf ich mir lieber Koks und renn überall hin, als nocheinmal mit nur einem dieser mickrigen Züge zu fahren. Liebe Deutsche Bahn: Wie kann es sein, dass KEIN EIZIGER Zug, sowohl auf unserer Hin- als auch Rückfahrt, pünktlich war???? Auf der Hinfahrt insgesamt 4h Verspätung. Auf der Rückfahrt 2h. Briefe vom Finanzamt sind dafür pünktlich. Typisch Deutschland.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Diana Xxx,DE,,
Datum der Erfahrung: 27. August 2023,1:13 genau da gewesen,"1:13 genau da gewesen, genau vor meinen Augen abgefahren um genau 1:13 Uhr !!!!Deutsche Bahn ist der letzte schei‘ !!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Theuner,DE,,
Datum der Erfahrung: 13. August 2023,Willkürliche Abbuchungen,"Musste bei genaueremBlick auf mein Konto feststellen, dass DB über die letzten 2 Monate fleißig jede Woche 50€ (statt 1x im monat) abgezogen hat… Wie gewohnt keine Antwort auf Mails an kundenservice und bei anrufen kommt man nicht einmal in die Warteschleife…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Daniel Werner,DE,,
Datum der Erfahrung: 15. August 2023,Alles ist schiefgegangen,Alles ist schiefgegangen. Auf der Fahrt von Jena nach göttingen (Direktverbindung) 20 Minuten verspätung und auf der rückfahrt eine halbe Stunde in Gotha gewartet und in Erfurt noch Mal eine Stunde. Diesen Laden kann man dicht machen. Das nächste Mal wieder Auto.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Hubert Schmidt,DE,,
